i think you need to be in the hospital .	我覺得你需要在醫院 。
even another black hole won’t destroy it– the two will simply merge into a larger black hole , releasing a bit of energy as gravitational waves in the process .	即使是另一個黑洞不會摧毀它 , 兩者只會把一個更大的黑洞 , 釋放能量 , 釋放出一些能量 , 以重力波來釋放 。
subconscious manipulation: companies can analyze your emotions based on your photos and chats , targeting you with ads when you are at your most vulnerable .	主題的操作:公司可以分析你的情緒 , 根據你的照片和椅子和椅子 , 把你帶到你最脆弱的時刻 。
i usually just try to use , like , the three little words that always make me feel better: sotomayor , sotomayor , sotomayor . just , it really helps me to get grounded .	我通常只想用 , 就像三個小字總是讓我覺得更好:原子 , 原子 , 原子 , 原子 , 原子 , 只能幫助我去實現 。
about 12 or 15 people show up , and this is where it gets named the baltimore ceasefire , because you know what that means when you hear the word " ceasefire . "	大約十二或15人出現了 , 這是名叫balmomoreey的名字 , 因為你知道你聽到 「 太棒了 」 的意思 。
these two little girls with their superpowers are showing the way forward towards a society that we need to build together , a society that includes and supports , rather than rejects our kids .	這兩個小女孩和超市的女孩在向前展現我們需要的社會 , 包括包括和支持和支持的社會 , 而不是拒絕我們的孩子 。
the loss of such a young woman is unfathomable , and so as i did my research i found myself searching for amel's hope again and her name even means " hope " in arabic .	這位年輕女子的損失是不可信的 , 所以當我做了我的研究發現自己再次搜尋阿爾爾爾的希望和她的名字 , 即使她的名字是 「 希望 」 。
but in her lexicon , " sorry , the rest unknown , thank you " is " sorry , the rest unknown , go to hell , " because she couldn't care less .	但在她的黎巴嫩 , 她說: 「 抱歉 , 剩下的未知 , 謝謝你 」 是 「 抱歉 , 剩下的 , 剩下的未知 , 離開了 。 」 因為她無法在乎 。
to challenge them , he wrote don quixote , the story of a hidalgo , or idle nobleman , who spends his days and nights reading chivalry novels .	為了挑戰他們 , 他寫信給他們 , 愛滋哥哥的故事 , 或伊莉絲·諾曼 , 他花了幾天的時間 , 晚上閱讀他的精神噪音 。
it was such a radical change , in fact , that the early macintosh development team in '82 , '83 , '84 had to write an entirely new operating system from the ground up .	事實上 , 這是很激進的改變 , 事實上 , 在1982年初 , 83年 , 84年 , 要寫全新的手術系統 , 從地面上寫一整個新手術系統 。
a third of sexual victimization by jail staff happens in the first three days in jail , and almost half of all jail deaths , including suicides , happen in that first week .	有三分之一的性受害者發生在日本三天內 , 幾乎有一半的日本死亡 , 包括自殺 , 一開始就發生了 。
if there's more patrolling to do so i created a disturbance , so extra patrollers were needed the nest maintenance workers will switch to patrol .	如果有更多的爭議來做 , 所以我創立了一個遠距離 , 所以外太空人需要最多的維護人員 , 才能轉移到保羅 。
but we know for sure that what we want to do today is take one child at a time , not get bogged with numbers , and actually see the child complete the circle of life , and unleash his total potential .	但我們知道 , 我們今天想做的是需要一個孩子 , 不用有數字 , 實際上 , 看到孩子完整的生命圈 , 並將他完全的潛能帶給他 。
and this happens in every pair of identical twins separated at birth ever studied but much less so with fraternal twins separated at birth .	這會發生在每一對生俱來的二氧化碳排放的過程中 , 但卻少少有詐欺的二氧化碳排放在出生時 。
yr: this phrase is now etched into my mind clearer than the pin number to my bank card , so i can pretend i speak chinese fluently .	yr:這張幻燈片現在比我的銀行車更清楚 , 所以我可以假裝我說中國人 , 很幸運地說中國人 。
while they're mating , the male is busy giving the female not just his sperm but also a nutrientfilled package called a nuptial gift .	雖然他們在交配時 , 雄性很忙 , 不僅僅是牠的蜘蛛 , 還有一隻養分的包裝 , 叫做 「 營養禮物 」 。
the lower layer , our gut brain , has its own goals digestion defense and we have the higher brain with the goal of integration and generating behaviors .	較低的層次 , 我們的腸道腦部有自己的目標防禦 , 我們有較高的腦部和動態的目標 。
at one company , there are more than 50 campaigns by employees there on issues ranging from dress code changes to legitimate safety concerns .	在一間公司 , 有超過50個活動 , 僱用員工在那裏提到的議題 , 從乾旱變遷到合法的改變 , 到合法的安全保障 。
in fact , it's possible that reflecting just one or two percent more sunlight from the atmosphere could offset two degrees celsius or more of warming .	事實上 , 反映的可能性只有1%或2%的陽光 , 可以從大氣中釋放兩度的溫度 , 或更溫暖 。
and this reminds me of something i understand lord salisbury said to queen victoria over a hundred years ago , when she was pressing him , " please change . "	這提醒了我 , 我了解洛杉磯大屠殺 , 幾百年前 , 她在壓迫他時 , 說: 「 請改變 。 」
and i'll never forget , up in the bering sea , i was on a crab boat with the " deadliest catch " guys which i also work on in the first season .	我永遠不會忘記 , 在柏林的海上 , 我和 「 毀滅性的貓貓 」 一起工作 。
a few years ago , there was a man walking on the beach in alaska , when he came across a soccer ball that had some japanese letters written on it .	幾年前 , 阿拉克在阿拉克的海灘 , 當他走過一台ccccccccarll時 , 有一些日本字母寫在上面 。
as i speak , there are construction crews preparing otodo gbame's beaches for anyone who can afford a multimilliondollar view .	如我所說的 , 有一些建構性的危機 , 準備歐巴馬的海灘 , 讓任何人能負擔多元化的觀點 。
because when he was arrested , among his property in his back pocket was a receipt timestamped receipt that showed that he was in disney world .	因為當他被逮捕時 , 在他的背袋中 , 他的財產中 , 是個受歡迎的時代 , 顯示他在失敗的世界中 。
